,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_artist,release_date_datetime,release_year,chart_year,main_genre
459,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,177,The Christmas Song (Expanded Edition),6vBGI5522jvPi0ZZuGQNp4,1962,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],[1750177],The Christmas Song (Merry Christmas To You),4PS1e8f2LvuTFgUs1Cn3ON,84,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],False,[1750177],0.319,0.21,1,0.0341,-15.231,1,0.92,8.06e-05,0.138,0.209,78.696,192160,4,Nat King Cole,1962-01-01,1962,2021,Easy_listening
460,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,187,The Christmas Song (Expanded Edition),6vBGI5522jvPi0ZZuGQNp4,1962,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],[1750177],The Christmas Song (Merry Christmas To You),4PS1e8f2LvuTFgUs1Cn3ON,84,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],False,[1750177],0.319,0.21,1,0.0341,-15.231,1,0.92,8.06e-05,0.138,0.209,78.696,192160,4,Nat King Cole,1962-01-01,1962,2020,Easy_listening
461,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,178,Merry Christmas,61ulfFSmmxMhc2wCdmdMkN,1994-11-01,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],[7380441],All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,93,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],False,[7380441],0.336,0.627,7,0.0384,-7.463,1,0.164,0.0,0.0708,0.35,150.273,241107,4,Mariah Carey,1994-11-01,1994,2021,Pop
462,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,168,Merry Christmas,61ulfFSmmxMhc2wCdmdMkN,1994-11-01,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],[7380441],All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,93,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],False,[7380441],0.336,0.627,7,0.0384,-7.463,1,0.164,0.0,0.0708,0.35,150.273,241107,4,Mariah Carey,1994-11-01,1994,2020,Pop
463,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,191,Merry Christmas,61ulfFSmmxMhc2wCdmdMkN,1994-11-01,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],[7380441],All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,93,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],"[['dance pop', 'pop', 'urban contemporary']]",[85],False,[7380441],0.336,0.627,7,0.0384,-7.463,1,0.164,0.0,0.0708,0.35,150.273,241107,4,Mariah Carey,1994-11-01,1994,2019,Pop
464,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,179,Greatest Hits,53tvjWbVNZKd3CvpENkzOC,2003-11-18,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],[17378550],Under the Bridge,23NPGXlSaIqWzvxIRhM2oG,61,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],False,[17378550],0.554,0.49,4,0.0457,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4,Red Hot Chili Peppers,2003-11-18,2003,2021,Rock
465,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,173,Greatest Hits,53tvjWbVNZKd3CvpENkzOC,2003-11-18,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],[17378550],Under the Bridge,23NPGXlSaIqWzvxIRhM2oG,61,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],False,[17378550],0.554,0.49,4,0.0457,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4,Red Hot Chili Peppers,2003-11-18,2003,2020,Rock
466,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,177,Greatest Hits,53tvjWbVNZKd3CvpENkzOC,2003-11-18,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],[17378550],Under the Bridge,23NPGXlSaIqWzvxIRhM2oG,61,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],False,[17378550],0.554,0.49,4,0.0457,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4,Red Hot Chili Peppers,2003-11-18,2003,2019,Rock
467,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,169,Greatest Hits,53tvjWbVNZKd3CvpENkzOC,2003-11-18,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],[17378550],Under the Bridge,23NPGXlSaIqWzvxIRhM2oG,61,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],False,[17378550],0.554,0.49,4,0.0457,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4,Red Hot Chili Peppers,2003-11-18,2003,2018,Rock
468,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,165,Greatest Hits,53tvjWbVNZKd3CvpENkzOC,2003-11-18,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],[17378550],Under the Bridge,23NPGXlSaIqWzvxIRhM2oG,61,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']]",[84],False,[17378550],0.554,0.49,4,0.0457,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4,Red Hot Chili Peppers,2003-11-18,2003,2017,Rock
469,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,180,JORDI (Deluxe),1pCA38N6MkLlthXtAOvZTU,2021-06-11,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],"[['pop', 'pop rock']]",[89],[34812894],Memories,4cktbXiXOapiLBMprHFErI,87,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],"[['pop', 'pop rock']]",[89],False,[34812894],0.775,0.327,11,0.0557,-7.241,1,0.841,0.0,0.0821,0.595,91.05,189486,4,Maroon 5,2021-06-11,2021,2021,Pop
470,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,181,Number One Hits,1ckBGyrkltenXO6WNFkqxj,2010-11-30,['Tim McGraw'],['6roFdX1y5BYSbp60OTJWMd'],"[['contemporary country', 'country', 'country road']]",[75],[3842421],Live Like You Were Dying,5uaTGZyDMK1iZ9eW1qeBEX,53,['Tim McGraw'],['6roFdX1y5BYSbp60OTJWMd'],"[['contemporary country', 'country', 'country road']]",[75],False,[3842421],0.416,0.546,7,0.0297,-7.728,1,0.492,0.0,0.0845,0.418,159.929,300333,4,Tim McGraw,2010-11-30,2010,2021,Country
471,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,182,DS2 (Deluxe),1tnOSlYijF9sA0qIpumE10,2015-07-10,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],[11044152],Commas,4aoo6M6VeimaKHd5XwElaK,38,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],False,[11044152],0.878,0.561,11,0.218,-5.978,0,0.0357,0.000237,0.133,0.332,139.962,236748,4,Future,2015-07-10,2015,2021,Hip-hop
472,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,183,Hozier,04E0aLUdCHnhnnYrDDvcHq,2014-10-07,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],"[['irish singer-songwriter', 'pop']]",[82],[5014241],Take Me to Church,0aOluBqXYd0rFSCsgDyAWX,65,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],"[['irish singer-songwriter', 'pop']]",[82],False,[5014241],0.575,0.664,4,0.0481,-5.303,0,0.637,0.0,0.116,0.437,129.07,241693,4,Hozier,2014-10-07,2014,2021,Folk
473,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,190,Hozier,04E0aLUdCHnhnnYrDDvcHq,2014-10-07,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],"[['irish singer-songwriter', 'pop']]",[82],[5014241],Take Me to Church,0aOluBqXYd0rFSCsgDyAWX,65,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],"[['irish singer-songwriter', 'pop']]",[82],False,[5014241],0.575,0.664,4,0.0481,-5.303,0,0.637,0.0,0.116,0.437,129.07,241693,4,Hozier,2014-10-07,2014,2017,Folk
474,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,184,A Charlie Brown Christmas,5LCvIRe8gBrfSGoLmgkFnf,1965,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],[108724],Christmas Time Is Here,23GDQ3aN1e6SJkbjw13K8P,51,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],False,[108724],0.356,0.0955,5,0.0344,-23.171,1,0.985,3.07e-05,0.199,0.104,76.14,163773,3,Vince Guaraldi Trio,1965-01-01,1965,2021,Easy_listening
475,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,198,A Charlie Brown Christmas,5LCvIRe8gBrfSGoLmgkFnf,1965,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],[108724],Christmas Time Is Here,23GDQ3aN1e6SJkbjw13K8P,51,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],False,[108724],0.356,0.0955,5,0.0344,-23.171,1,0.985,3.07e-05,0.199,0.104,76.14,163773,3,Vince Guaraldi Trio,1965-01-01,1965,2020,Easy_listening
476,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,185,I Will Always Love You: The Best Of Whitney Houston,0IOYlkPLTNWcByZGPwf9gm,2021-01-01,['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],"[['dance pop', 'pop', 'urban contemporary']]",[80],[7516056],I Wanna Dance with Somebody (Who Loves Me),0iX8rtBOsIaSVKpV4lzgOu,23,['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],"[['dance pop', 'pop', 'urban contemporary']]",[80],False,[7516056],0.711,0.807,1,0.0457,-8.817,1,0.205,0.000368,0.0854,0.862,118.818,290427,4,Whitney Houston,2021-01-01,2021,2021,Pop
477,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,186,Heaven & Hell,26c7MmQ4w8EAvVLb4jilaM,2020-09-18,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],"[['dance pop', 'pop']]",[85],[4758696],Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,83,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],"[['dance pop', 'pop']]",[85],False,[4758696],0.72,0.706,1,0.0473,-4.719,1,0.0684,0.0,0.166,0.62,133.002,187436,4,Ava Max,2020-09-18,2020,2021,Pop
478,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,187,The Best Of Pentatonix Christmas,1ohdh4vzVUXhtaE04cHvle,2019-11-20,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],[3203902],Hallelujah,3VgihnLVkhT8InUfjiDrOR,63,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],False,[3203902],0.317,0.371,7,0.0371,-7.384,0,0.484,0.0,0.168,0.367,117.144,269227,4,Pentatonix,2019-11-20,2019,2021,Misc
479,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,158,The Best Of Pentatonix Christmas,1ohdh4vzVUXhtaE04cHvle,2019-11-20,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],[3203902],Hallelujah,3VgihnLVkhT8InUfjiDrOR,63,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],False,[3203902],0.317,0.371,7,0.0371,-7.384,0,0.484,0.0,0.168,0.367,117.144,269227,4,Pentatonix,2019-11-20,2019,2020,Misc
480,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,188,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4,Sam Smith,2014-05-26,2014,2021,Pop
481,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,194,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4,Sam Smith,2014-05-26,2014,2020,Pop
482,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,139,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4,Sam Smith,2014-05-26,2014,2019,Pop
483,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,84,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4,Sam Smith,2014-05-26,2014,2018,Pop
484,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,99,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4,Sam Smith,2014-05-26,2014,2017,Pop
485,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,189,VICE VERSA,5hKAQ3WuOJtaOW2a8hpIXY,2021-06-25,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],"[['puerto rican pop', 'trap latino']]",[93],[8933597],Todo De Ti,5RwV8BvLfX5injfqYodke9,78,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],"[['puerto rican pop', 'trap latino']]",[93],True,[8933597],0.78,0.719,3,0.0506,-3.613,0,0.302,0.000196,0.0931,0.336,127.962,199604,4,Rauw Alejandro,2021-06-25,2021,2021,Latin
486,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,190,Expensive Pain,3cLQ49Ll3nGRkw3HSSk92K,2021-10-01,['Meek Mill'],['20sxb77xiYeusSH8cVdatc'],"[['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],[5768862],Sharing Locations (feat. Lil Baby & Lil Durk),3T9BKc4kB7ukeNQrCqv6ZV,70,"['Meek Mill', 'Lil Durk', 'Lil Baby']",['20sxb77xiYeusSH8cVdatc'],"[['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],True,[5768862],0.681,0.63,1,0.0385,-5.585,1,0.00383,0.0,0.139,0.183,151.951,161053,4,Meek Mill,2021-10-01,2021,2021,Hip-hop
487,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,191,Love Goes,5XCBX16KNYsAe7V5hQV9mC,2020-10-30,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Dancing With A Stranger (with Normani),3xgT3xIlFGqZjYW9QlhJWp,71,"['Sam Smith', 'Normani']",['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.741,0.52,8,0.0656,-7.513,1,0.447,1.97e-06,0.222,0.347,102.998,171030,4,Sam Smith,2020-10-30,2020,2021,Pop
488,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,192,Beam Me Up Scotty,2upw5IrzeqKApIQZyx5o6r,2021-05-14,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],"[['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']]",[89],[23799267],Seeing Green (with Drake & Lil Wayne),1TZv3bujNaYz646eezRE91,71,"['Nicki Minaj', 'Drake', 'Lil Wayne']",['0hCNtLu0JehylgoiP8L4Gh'],"[['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']]",[89],True,[23799267],0.573,0.867,5,0.168,-2.876,0,0.0853,0.0,0.38,0.231,74.861,339506,4,Nicki Minaj,2021-05-14,2021,2021,Pop
489,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,193,My Savior,4Dep4FHb2IMFImgEhs83ww,2021-03-26,['Carrie Underwood'],['4xFUf1FHVy696Q1JQZMTRj'],"[['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']]",[75],[4964460],How Great Thou Art,4fvpSvvMoEd9ka3wfMGjKn,51,['Carrie Underwood'],['4xFUf1FHVy696Q1JQZMTRj'],"[['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']]",[75],False,[4964460],0.318,0.427,8,0.0288,-6.912,1,0.436,0.0,0.105,0.282,92.535,320627,4,Carrie Underwood,2021-03-26,2021,2021,Country
490,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,194,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,['Young Thug'],['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],[6891556],The London (feat. J. Cole & Travis Scott),3s4mrPrEFFPF0LmAfutW0n,70,"['Young Thug', 'J. Cole', 'Travis Scott']",['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],True,[6891556],0.784,0.517,4,0.209,-8.981,0,0.0249,1.44e-06,0.155,0.206,97.991,200187,4,Young Thug,2019-08-16,2019,2021,Hip-hop
491,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,38,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,['Young Thug'],['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],[6891556],The London (feat. J. Cole & Travis Scott),3s4mrPrEFFPF0LmAfutW0n,70,"['Young Thug', 'J. Cole', 'Travis Scott']",['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],True,[6891556],0.784,0.517,4,0.209,-8.981,0,0.0249,1.44e-06,0.155,0.206,97.991,200187,4,Young Thug,2019-08-16,2019,2020,Hip-hop
492,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,48,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,['Young Thug'],['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],[6891556],The London (feat. J. Cole & Travis Scott),3s4mrPrEFFPF0LmAfutW0n,70,"['Young Thug', 'J. Cole', 'Travis Scott']",['50co4Is1HCEo8bhOyUWKpn'],"[['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']]",[90],True,[6891556],0.784,0.517,4,0.209,-8.981,0,0.0249,1.44e-06,0.155,0.206,97.991,200187,4,Young Thug,2019-08-16,2019,2019,Hip-hop
493,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,195,Heaux Tales,5g9YhHW8tE7Tcslgxsk5u9,2021-01-08,['Jazmine Sullivan'],['7gSjFKpVmDgC2MMsnN8CYq'],"[['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']]",[71],[1576879],Pick Up Your Feelings,4k2cAUUPp3VZdK4gwG9pxy,59,['Jazmine Sullivan'],['7gSjFKpVmDgC2MMsnN8CYq'],"[['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']]",[71],False,[1576879],0.643,0.413,2,0.0717,-6.136,0,0.261,0.0,0.117,0.572,170.896,229413,3,Jazmine Sullivan,2021-01-08,2021,2021,R&B
494,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,196,Hybrid Theory,2pKw6GERJVAD61449B1EEM,2000-10-24,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],[20940412],In the End,3tSmXSxaAnU1EPGKa6NytH,66,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],False,[20940412],0.555,0.844,3,0.0554,-6.567,0,0.00834,0.0,0.0895,0.464,105.195,216800,4,Linkin Park,2000-10-24,2000,2021,Metal
495,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,171,Hybrid Theory,2pKw6GERJVAD61449B1EEM,2000-10-24,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],[20940412],In the End,3tSmXSxaAnU1EPGKa6NytH,66,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],False,[20940412],0.555,0.844,3,0.0554,-6.567,0,0.00834,0.0,0.0895,0.464,105.195,216800,4,Linkin Park,2000-10-24,2000,2018,Metal
496,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,178,Hybrid Theory,2pKw6GERJVAD61449B1EEM,2000-10-24,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],[20940412],In the End,3tSmXSxaAnU1EPGKa6NytH,66,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"[['alternative metal', 'nu metal', 'post-grunge', 'rap metal']]",[86],False,[20940412],0.555,0.844,3,0.0554,-6.567,0,0.00834,0.0,0.0895,0.464,105.195,216800,4,Linkin Park,2000-10-24,2000,2017,Metal
497,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,197,The Chaos Chapter: FREEZE,5Zdr9vactwnJH4Vpe9Mid9,2021-05-31,['TOMORROW X TOGETHER'],['0ghlgldX5Dd6720Q3qFyQB'],"[['k-pop', 'k-pop boy group']]",[80],[5419284],0X1=LOVESONG (I Know I Love You) feat. Seori,1Z8TPHiKeCUyClxV6WTTIf,80,['TOMORROW X TOGETHER'],['0ghlgldX5Dd6720Q3qFyQB'],"[['k-pop', 'k-pop boy group']]",[80],False,[5419284],0.584,0.836,0,0.079,-4.925,1,0.0558,0.0,0.0663,0.484,104.973,202204,4,TOMORROW X TOGETHER,2021-05-31,2021,2021,Pop
498,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,198,21,0Lg1uZvI312TPqxNWShFXL,2011-01-24,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],[33155274],Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,81,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],False,[33155274],0.556,0.319,9,0.0281,-8.251,1,0.893,0.0,0.0996,0.294,135.187,285240,4,Adele,2011-01-24,2011,2021,Soul
499,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,132,21,0Lg1uZvI312TPqxNWShFXL,2011-01-24,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],[33155274],Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,81,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],False,[33155274],0.556,0.319,9,0.0281,-8.251,1,0.893,0.0,0.0996,0.294,135.187,285240,4,Adele,2011-01-24,2011,2020,Soul
