,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8467,Down In the DM (feat. Nicki Minaj) - Remix,7a367vZXagvUzPIsdPiXto,13,"['Yo Gotti', 'Nicki Minaj']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.794,0.633,1,-7.671,0,0.00255,3.59e-05,0.0851,0.33,152.975,258219,4
8468,Long Live the Chief,6hZbUbsUjpfw4vwMBmoRe0,7,['Jidenna'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.753,0.733,11,-3.819,1,0.0222,0.0,0.0913,0.594,169.935,163253,4
8469,P. Sherman (PS42WW$) (feat. $ilk Money),0v5APy5xKNPykSQaw6vzyI,4,"['Divine Council', '$ilkMoney']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.774,0.708,5,-2.58,0,0.146,0.0,0.214,0.565,138.082,148333,4
8470,Trapped It Out,3sxh2a53n07iH5Cm8yztH5,2,['Lotto Savage'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.798,0.728,7,-2.822,1,0.379,0.0,0.639,0.71,126.08,203053,4
8471,LowKey (feat. G-Eazy),3FdIZWIxjsIBeB0OXnzJwP,9,"['Rory Fresco', 'G-Eazy']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.441,0.464,8,-8.904,0,0.129,0.0,0.106,0.0742,124.857,277017,4
8472,Hoes in This House (feat. Flo Rida),7lPXa7jjCnczDrR2VVZF90,2,"['GnArly WoRld', 'Flo Rida']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.766,0.761,6,-5.387,0,0.000639,0.0,0.176,0.502,104.963,206867,4
8473,Don't Mind (feat. Pitbull & Lil Wayne) - Remix,4alEvtqf7GzQIPj0eKmdJV,17,"['Kent Jones', 'Pitbull', 'Lil Wayne']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],True,[1422955],EPIC AF,0PB2N0rompsP0WJRCEfBv8,0.708,0.796,10,-4.087,0,0.0384,0.0,0.286,0.736,106.447,198027,5
8474,High For This,0a3T2HEIV4jTjhzNkM6eRx,47,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.465,0.403,11,-8.895,0,0.744,0.000667,0.0777,0.0687,74.95,247227,4
8475,What You Need,3PjV4RnfKc42S1wmJKM11G,46,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.657,0.405,0,-8.637,0,0.525,0.072,0.146,0.0673,133.895,196360,4
8476,House Of Balloons / Glass Table Girls,4JQpghvT0ZH2WLRqzlPUC7,48,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.65,0.711,0,-5.417,1,0.0123,0.00943,0.301,0.319,89.019,405213,4
8477,The Morning,1fWHv2gMrEGfBnBvio4yEp,49,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.652,0.549,6,-7.555,0,0.317,0.0,0.104,0.186,120.073,312427,4
8478,Wicked Games,4PouRT4KlI9TRHp45uMqdO,51,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.658,0.591,9,-5.197,1,0.00959,5.27e-06,0.325,0.326,114.078,323747,4
8479,The Party & The After Party,7GgfQ0edpSP6C7xnX3Y2df,46,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.438,0.634,5,-7.456,0,0.476,0.0,0.113,0.397,203.585,459387,4
8480,Coming Down,02x8VKdgfHC383faTfQAxr,44,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.665,0.612,2,-4.664,0,0.487,0.000194,0.183,0.25,120.989,295453,4
8481,Loft Music,3sk0k4PXonU7K2N4S6FHXF,44,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.287,0.498,6,-7.523,0,0.581,7.56e-05,0.322,0.0634,171.725,363640,4
8482,The Knowing,4q66GCtQ5bFPXljPsQ4FcR,42,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.451,0.573,6,-8.277,0,0.571,0.00744,0.172,0.087,85.921,340333,4
8483,Twenty Eight,57EfhTf4Y66rO4rIJWRJGY,45,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.639,0.633,3,-7.338,0,0.574,0.000218,0.111,0.243,129.996,258453,4
8484,Lonely Star,6nNr7G34ZmUpyIiYWpQzgP,42,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.458,0.705,4,-5.463,0,0.395,0.0195,0.601,0.15,157.97,349213,4
8485,Life Of The Party,2EaCAukrrKkrBFqX20S13z,41,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.554,0.696,9,-7.664,1,0.0237,4.51e-05,0.505,0.446,138.051,296227,4
8486,Thursday,1dAHj1Z2jfYh6iN59WZ7Oj,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.307,0.625,5,-8.983,0,0.472,0.000577,0.144,0.183,180.467,320027,3
8487,The Zone,1p3vijWl4pezgUtyCmCVln,44,"['The Weeknd', 'Drake']",['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.619,0.521,3,-8.092,0,0.26,0.000542,0.101,0.254,139.886,418507,4
8488,The Birds Pt. 1,131D82JKDf853plcJlXC3R,42,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.571,0.692,0,-6.656,0,0.0245,0.0,0.0813,0.22,127.937,214187,4
8489,The Birds Pt. 2,6gfkhHmnoyzacIGNCItJLT,41,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.296,0.518,9,-9.571,0,0.745,3.31e-05,0.462,0.0755,183.672,350640,4
8490,Gone,7CSMkguLrQT6z5VlTqJvIb,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.494,0.697,7,-7.232,0,0.708,0.000405,0.0602,0.344,107.669,486773,4
8491,Rolling Stone,3DpeUhOXKCf2Qwy8KMtWSy,41,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.693,0.323,3,-11.97,0,0.405,2.19e-05,0.149,0.669,129.964,230547,4
8492,Heaven Or Las Vegas,6hBfUiHQM0L4R1fa2HmeT1,38,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.524,0.708,11,-8.217,0,0.014,0.000166,0.13,0.183,125.025,353307,4
8493,Valerie,6jHO1z47fxjU1v8j37boQP,41,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.641,0.539,5,-6.351,0,0.346,7.04e-06,0.0837,0.436,148.004,286680,4
8494,D.D.,0d2nqd8iWUX0BpLo6Lg2C8,42,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.68,0.707,7,-7.225,0,0.479,0.0,0.511,0.382,119.993,275493,4
8495,Montreal,3FYfshAFAYbLfdYAXs7Pik,41,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.497,0.803,5,-4.46,0,0.0447,1.77e-05,0.424,0.155,183.883,250520,4
8496,Outside,5MBgvEwM7cDTZ3gcmv7rha,39,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.565,0.446,0,-9.26,0,0.693,0.0,0.469,0.266,140.121,260093,4
8497,XO / The Host,3Jyuyj1LyN75nBszU0Ojqh,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.438,0.593,2,-7.786,1,0.375,1.8e-05,0.388,0.0791,127.994,443987,4
8498,Initiation,0t6YSfgQNIDLMm3wsd2dti,38,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.659,0.526,1,-7.318,1,0.45,0.0,0.292,0.495,139.748,260693,4
8499,Same Old Song,4kXHKCjfH948GiiRYW0Nje,41,"['The Weeknd', 'Juicy J']",['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],True,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.771,0.56,5,-5.636,0,0.415,4.86e-05,0.536,0.389,109.978,312053,4
8500,The Fall,1oi2i4PEK3VzYILRBd77UT,39,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.464,0.688,1,-7.444,1,0.248,0.000261,0.629,0.183,75.054,345160,4
8501,Next,0M46BR7Uwi3Sa0LJjWRXW9,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.63,0.682,6,-7.317,1,0.715,0.0,0.115,0.391,112.077,360107,4
8502,Echoes Of Silence,5nSwrsIOOaQ6AXACHX0n5y,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.214,0.156,6,-17.515,0,0.951,0.00797,0.101,0.132,75.654,240067,5
8503,Till Dawn (Here Comes The Sun),5jHRkjedkTYwY3LsOJ2NZB,40,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[97],False,[40135257],Trilogy,3MP8mUHuQlYrGUkrEG4qpJ,0.697,0.542,9,-8.946,0,0.821,0.000452,0.134,0.547,99.988,319693,4
