track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Sara Smile,6CCIS8toYWbIKWlWwWqu1v,37,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.606,0.325,2,0.0646,-13.781,0,0.562,0.000801,0.103,0.318,148.276,186921,3
Rich Girl,6OkzvCIvK69VDFHq1G2jhN,40,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.582,0.55,5,0.125,-10.179,1,0.352,0.0,0.0466,0.759,167.178,144196,4
It's a Laugh,5N9slLpaxu4JwDXJerRDZF,29,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.528,0.657,2,0.0257,-8.762,1,0.00156,0.0,0.131,0.864,109.93,224360,4
Wait for Me,6g8WWi9euV5uIjzsOfHRAo,33,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.616,0.662,10,0.0352,-9.315,1,0.153,0.0,0.0663,0.954,175.123,247093,4
You've Lost That Lovin' Feeling,6o4Yrg6EeCXdcSVjUWALKu,37,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.738,0.359,2,0.0372,-10.751,1,0.0866,0.0,0.0682,0.862,92.767,277373,4
Kiss On My List,3QDMOnNZKEUrKNniv3LNmz,41,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.804,0.74,0,0.029,-9.491,1,0.201,0.0122,0.063,0.968,121.72,262014,4
You Make My Dreams (Come True),7HX9f8AMBl0vQxAoAzLqhS,63,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.749,0.484,5,0.0484,-9.944,1,0.13,0.137,0.0486,0.939,167.084,187600,4
Private Eyes,3SlqYesF211Fi7t2YYXTlK,38,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.867,0.841,9,0.0398,-10.79,0,0.184,0.000157,0.0605,0.904,120.852,217107,4
I Can't Go for That (No Can Do),0yT3JBkQzJNaS2mCXSPI8Z,45,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.873,0.373,0,0.0464,-12.685,0,0.0213,2.43e-05,0.0497,0.972,110.67,309267,4
Did It In a Minute,6hHf43J8jIXM0q9DOZCYmp,32,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.767,0.633,7,0.0314,-10.06,1,0.204,2.66e-06,0.198,0.921,132.253,218093,4
Maneater,3xkG5WXCnSYxastDq3pmKn,43,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.65,0.493,11,0.0473,-12.159,0,0.0145,5.66e-05,0.104,0.831,177.503,270605,4
One On One,6eC4sNMBJi1e6F5kheD5K3,36,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.752,0.374,0,0.0266,-12.359,1,0.698,0.101,0.215,0.879,95.514,256859,4
Family Man,1qwTi5Ypo8HkX4Nsxxz7S4,32,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.771,0.652,2,0.0345,-10.843,0,0.161,3.66e-06,0.12,0.924,131.307,204243,4
Say It Isn't So,2bZswvNGESo7MKeg7SQ9rp,48,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.769,0.595,4,0.028,-11.796,0,0.0588,0.0,0.18,0.969,113.971,256673,4
Adult Education - Special Rock Mix,7ADFqIjMLrhRXyWoxeEhGf,33,"['Daryl Hall & John Oates', 'Bob Clearmountain', 'Nile Rodgers']",['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.655,0.684,9,0.0412,-11.748,0,0.00554,0.000293,0.181,0.906,91.119,273531,4
Out of Touch,7o67roCVsFiCt7Cf0ZLOJq,64,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.806,0.649,9,0.0347,-9.004,0,0.0391,5.55e-05,0.0557,0.897,114.834,249573,4
Method of Modern Love,2njsIA3AqnSHABMowO13Li,32,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.715,0.534,5,0.0581,-12.065,0,0.0512,2.16e-05,0.0854,0.767,94.179,333267,4
Some Things Are Better Left Unsaid,3ID0h4YkqBrwqb6hQDTNVh,26,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[76],False,[1692039],The Very Best of Daryl Hall / John Oates,4tUyNf5dGXwY4TaMaxwhqF,0.711,0.679,9,0.0292,-9.59,0,0.0259,9.36e-06,0.115,0.529,118.807,325126,4
The Explanation,0VJYhKhrHgJ7fgjGaC2k07,58,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.597,0.113,0,0.954,-34.475,1,0.461,0.000393,0.148,0.313,81.311,50748,5
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4
Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,74,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.769,0.156,11,0.035,-10.7,0,0.585,0.015,0.102,0.527,105.95,144733,4
Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,86,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.734,0.57,7,0.133,-7.066,0,0.847,2.14e-05,0.112,0.689,129.953,95467,4
Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,81,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.746,0.251,11,0.259,-16.169,0,0.782,0.00203,0.106,0.18,139.999,120027,4
Save Me,2UwbhMie1EAYuTZ0QXeMwl,72,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.731,0.204,9,0.0369,-11.314,0,0.307,0.0109,0.0989,0.191,142.141,163202,4
Dead Inside (Interlude),2vQwlW8H1jFveGNXwZfJCV,64,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.461,0.0279,0,0.0412,-21.992,1,0.973,0.00226,0.169,0.354,88.388,86827,4
Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,85,"['XXXTENTACION', 'Trippie Redd']",['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.797,0.533,0,0.0412,-9.74,0,0.0172,0.000152,0.103,0.329,131.036,146520,4
Carry On,2yZax79pOrYuyIFVW2cZY2,77,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.735,0.197,3,0.537,-13.378,0,0.768,0.000276,0.296,0.383,147.899,129720,4
Orlando,05bnEv2dpFzmGVLGdjD9UP,67,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.57,0.0279,1,0.0588,-22.282,1,0.859,0.0892,0.254,0.28,84.902,163840,4
Ayala (Outro),5xbrhx2tMMcN68IT3cJbhS,63,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,5VdyJkLe3yvOs0l4xXbWp0,0.57,0.285,9,0.0381,-14.125,0,0.737,0.0133,0.108,0.0973,83.485,99707,4
Heavydirtysoul,7i9763l5SSfOnqZ35VOcfy,72,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.613,0.873,7,0.0449,-6.376,0,0.00397,0.00111,0.367,0.392,129.989,234813,4
Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,86,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.734,0.637,4,0.141,-5.677,0,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
Ride,2Z8WuEywRWYTKe1NybPQEW,83,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.645,0.713,6,0.0393,-5.355,1,0.00835,0.0,0.113,0.566,74.989,214507,4
Fairly Local,1s9xuJxhYM0LdVqksjegcg,66,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.715,0.723,6,0.0569,-5.993,0,0.0396,8.57e-05,0.084,0.479,114.985,207160,4
Tear in My Heart,3bnVBN67NBEzedqQuWrpP4,75,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.655,0.632,2,0.0489,-4.802,1,0.0189,0.0,0.0722,0.447,120.113,188493,4
Lane Boy,2P61EK6DMGyVyssLWS4fKy,70,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.616,0.811,7,0.0626,-4.804,1,0.0573,1.57e-05,0.0566,0.913,159.929,253093,4
The Judge,1lguQJjlNrIOoOylYVZN3M,68,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.423,0.797,0,0.124,-4.659,1,0.177,0.0,0.137,0.592,82.617,297760,4
Doubt,57yL3161hUMuw06zzzUCHi,71,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.719,0.645,2,0.0358,-6.141,0,0.121,0.00316,0.362,0.69,123.02,191493,4
Polarize,6GmkJJMe9U1tEcrJ3Hq3A1,67,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.597,0.666,6,0.0418,-6.365,0,0.122,0.00302,0.1,0.626,164.992,226787,4
We Don't Believe What's on TV,22OqansuvEMQu9W0EfiGTI,67,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.547,0.936,9,0.102,-4.023,1,0.23,3.04e-06,0.172,0.642,120.003,177200,4
Message Man,4Oyl6oYSNeeZZP0OAxPVaU,67,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.715,0.838,2,0.118,-6.077,0,0.0897,0.0,0.15,0.497,120.007,240080,4
Hometown,40sRwFjfrRnaTdYPJIg4CP,68,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.683,0.753,2,0.0317,-5.564,0,0.0577,0.00208,0.357,0.389,120.03,234947,4
Not Today,7qxjGHW485TL8ciwkHD5MK,64,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.77,0.706,2,0.0302,-4.705,1,0.0605,0.00182,0.0985,0.527,115.011,238040,4
Goner,5P3yUXUC9rZPJPNmYGKEAz,65,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21796675],Blurryface,3cQO7jp5S9qLBoIVtbkSM1,0.565,0.437,6,0.0403,-7.68,0,0.194,7.14e-06,0.0656,0.217,96.132,236733,3
Starboy,7MXVkk9YMctZqd1Srtv4MB,86,"['The Weeknd', 'Daft Punk']",['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.679,0.587,7,0.276,-7.015,1,0.141,6.35e-06,0.137,0.486,186.003,230453,4
Party Monster,4F7A0DXBrmUAkp32uenhZt,75,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.573,0.63,1,0.105,-8.389,1,0.189,2.31e-05,0.259,0.218,77.525,249213,4
False Alarm,4oeaIftdpT3JuZLcCkKmVE,71,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.517,0.677,8,0.0746,-6.373,0,0.0324,3.37e-05,0.189,0.192,173.978,220307,4
Reminder,37F0uwRSrdzkBiuj0D5UHI,76,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.706,0.505,8,0.193,-6.923,1,0.142,0.0,0.164,0.388,160.053,218880,4
Rockin’,36YCdzT57us0LhDmCYtrNE,69,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.738,0.885,9,0.206,-5.547,0,0.0133,0.0,0.0821,0.752,112.878,232880,4
Secrets,00NAQYOP4AmWR549nnYJZu,73,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.664,0.771,0,0.0533,-5.779,1,0.0155,9.6e-06,0.46,0.763,109.945,265600,4
True Colors,1oGdVdYjeQvojGKDddxLQQ,70,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.624,0.424,1,0.24,-8.237,1,0.286,0.0,0.173,0.584,76.671,206013,4
Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj,73,"['The Weeknd', 'Lana Del Rey']",['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.638,0.474,5,0.124,-12.7,0,0.351,0.191,0.105,0.441,179.771,111640,4
Sidewalks,4h90qkbnW1Qq6pBhoPvwko,73,"['The Weeknd', 'Kendrick Lamar']",['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.542,0.72,1,0.0628,-5.136,0,0.147,0.0,0.348,0.623,149.828,231360,4
Six Feet Under,4mU5iXHeLgbR94siF7p1sY,71,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.772,0.504,6,0.0761,-8.219,0,0.129,0.0,0.125,0.244,140.035,237573,4
Love To Lay,27BgDmciSjoxTG0almHTpZ,67,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.711,0.807,7,0.0608,-5.052,0,0.052,0.0,0.214,0.698,116.971,223293,4
A Lonely Night,0ifooM33X1iBxVYyOkSbXW,70,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.853,0.663,7,0.0755,-6.955,0,0.0431,8.71e-06,0.0891,0.864,113.998,220173,4
Attention,6pDVjCUA3B1vg9waKutAsv,68,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.671,0.428,4,0.124,-7.052,0,0.688,0.000182,0.119,0.362,148.04,197653,4
Ordinary Life,15k2nBQJ0teDmPZHrOXL2N,68,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.537,0.587,7,0.0771,-7.486,0,0.0275,0.0,0.0961,0.365,149.748,221920,4
Nothing Without You,57qiTKh8bVX0VtfUNTQqhw,67,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.575,0.634,1,0.068,-8.1,1,0.0646,0.0,0.0878,0.191,109.825,198653,4
All I Know,0NWqNXBJTpXbkI5rPWNy3p,67,"['The Weeknd', 'Future']",['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.467,0.417,8,0.074,-10.614,0,0.421,0.000202,0.102,0.171,120.021,321027,4
Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,84,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.582,0.525,1,0.0627,-7.163,0,0.111,0.0,0.134,0.51,133.249,260253,4
I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,81,"['The Weeknd', 'Daft Punk']",['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40930648],Starboy,2ODvWsOgouMbaA5xf0RkJe,0.773,0.819,0,0.118,-5.946,0,0.428,0.0,0.0679,0.585,92.987,269187,4
I Want You Back,1cCwhFAlkZdbQ7nVFgS9I5,0,['The Jackson 5'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.645,0.723,8,0.0338,-6.527,1,0.268,0.00473,0.23,0.938,98.268,178760,4
ABC,6z1t237CaXitMg1i7oGooE,0,['The Jackson 5'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.713,0.859,8,0.0391,-4.427,1,0.442,4.89e-05,0.261,0.96,93.69,177133,4
The Love You Save,3VlrkNbaDfjxhkqHe0gLXh,0,['The Jackson 5'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.751,0.905,0,0.0443,-3.965,1,0.299,0.0,0.0832,0.925,113.414,185107,4
Got to Be There - Single Version,4lF79ulfzVPTRIkkZObCOH,0,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.322,0.756,1,0.0832,-4.31,1,0.308,2.18e-05,0.122,0.602,171.739,205027,4
Rockin' Robin,5EcNgf6BlaBpHuEGEyqJgj,0,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.628,0.821,10,0.136,-4.964,1,0.253,8.39e-05,0.292,0.967,172.913,152827,4
Ben - Single Version,2x1sYWAXomiTwWWwd6yQPb,0,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.4,0.236,5,0.0282,-8.695,1,0.885,0.000887,0.0977,0.308,136.77,166240,4
Enjoy Yourself,3D97kRhZprR6RumFhDFIr4,52,['The Jacksons'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.619,0.706,9,0.197,-6.391,0,0.101,2.62e-05,0.394,0.777,204.147,201467,4
Blame It on the Boogie,0ryUadrXsahO3mASlKUJlT,57,['The Jacksons'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.754,0.759,8,0.091,-6.781,1,0.0699,0.0,0.105,0.87,113.419,210533,4
Shake Your Body (Down to the Ground) - Single Edit,6lSVidZXCnOnYAWcgIqVDF,58,['The Jacksons'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.774,0.803,0,0.0877,-4.959,1,0.0307,0.0,0.347,0.813,117.779,224893,4
Don't Stop 'Til You Get Enough,6AZZzlQD1FThgAcWIgu3g1,49,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.884,0.928,11,0.0877,-4.569,1,0.0672,0.0152,0.054,0.914,119.354,351347,4
Rock with You - Single Version,36eWbpGbM3DxpErvZImHgD,51,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.8,0.699,1,0.0391,-7.181,1,0.0586,0.000161,0.138,0.842,114.526,203067,4
Off the Wall,4YgLH0GqoGeWas8hN7ehXn,44,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.842,0.805,3,0.0483,-6.666,0,0.193,0.0,0.156,0.896,119.257,225560,4
She's Out of My Life - Single Version,5CoYwKhisukni6UEDXc2Pr,31,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.219,0.122,4,0.0395,-15.905,1,0.959,0.000351,0.114,0.131,176.009,217280,4
"Can You Feel It - 7"" Version",4qv7YSyt5UV8LvrXyE8sGn,58,['The Jacksons'],['3fMbdgg4jU18AjLCKBhRSm'],"['pop', 'r&b', 'soul']",[85],False,[21343094],The Essential Michael Jackson,77dNyQA0z8dV33M4so4eRY,0.843,0.702,6,0.0462,-4.981,0,0.0499,0.000306,0.308,0.882,125.464,230773,4
