"Track","Popularity","Artists","Genre","Artist_Pop","Explicit","Artists_Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Genre2","Misc","Rock","Pop","Hip-hop","Edm","Reggaeton","Indie","Christian","Country","Soul","Metal","Jazz","Folk","Latin","Funk","Easy_listening","R&B","Reggae","Show_tunes","Main_ArtistPop","Main_ArtistFollowers","Followers_combined"
"Spinning Bottles",44,"['Carrie Underwood']","['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']","[77]",FALSE,"[4931442]","Cry Pretty",0.39,0.317,8,-6.238,0.858,0,0.109,0.356,68.172,196147,4,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,4931442,4931442
"Love Wins",53,"['Carrie Underwood']","['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']","[77]",FALSE,"[4931442]","Cry Pretty",0.523,0.865,7,-4.697,0.0112,0,0.153,0.325,135.115,228640,4,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,4931442,4931442
"End Up With You",52,"['Carrie Underwood']","['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']","[77]",FALSE,"[4931442]","Cry Pretty",0.567,0.562,10,-4.226,0.00488,0,0.0661,0.522,92.808,193360,4,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,4931442,4931442
"Kingdom",42,"['Carrie Underwood']","['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']","[77]",FALSE,"[4931442]","Cry Pretty",0.334,0.741,1,-3.703,0.15,0,0.122,0.201,143.596,274720,4,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,4931442,4931442
"The Champion - Bonus Track",61,"['Carrie Underwood', 'Ludacris']","['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']","[77]",FALSE,"[4931442]","Cry Pretty",0.529,0.87,8,-3.32,0.0529,0,0.0946,0.36,182.1,222507,4,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,4931442,4931442
"Ferrari",52,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.577,0.48,8,-5.908,0.0161,0,0.104,0.422,76.54,212543,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"I'm a Mess",77,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.63,0.694,11,-6.257,0.00281,0,0.0719,0.216,97.005,195519,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"2 Souls on Fire (feat. Quavo)",52,"['Bebe Rexha', 'Quavo']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.713,0.592,4,-4.621,0.181,0,0.338,0.619,106.013,170297,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Shining Star",46,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",TRUE,"[6933696]","Expectations",0.751,0.55,11,-8.425,0.331,5.34e-05,0.186,0.57,130.092,186373,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Knees",64,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.777,0.577,11,-6.872,0.0781,1.02e-06,0.0869,0.381,109.019,206581,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"I Got You",65,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.606,0.887,9,-4.782,0.0498,3.47e-06,0.0958,0.349,97.972,191787,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Self Control",59,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.652,0.773,11,-4.815,0.0593,0,0.0615,0.183,97.515,174507,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Sad",46,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.686,0.708,5,-4.432,0.44,0,0.16,0.312,128.001,185640,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Mine",45,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.603,0.494,5,-7.397,0.568,0,0.109,0.47,174.063,171267,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Steady (feat. Tory Lanez)",49,"['Bebe Rexha', 'Tory Lanez']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.666,0.642,8,-6.31,0.135,6.41e-05,0.118,0.321,94.018,194320,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Don't Get Any Closer",46,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.555,0.499,9,-7.147,0.0109,0,0.0797,0.199,124.963,168787,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Grace",51,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.469,0.309,0,-10.358,0.814,0,0.166,0.265,165.88,196907,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Pillow",42,"['Bebe Rexha']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.622,0.476,6,-8.943,0.133,0,0.269,0.213,77.023,216467,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Meant to Be (feat. Florida Georgia Line)",72,"['Bebe Rexha', 'Florida Georgia Line']","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']","[83]",FALSE,"[6933696]","Expectations",0.642,0.772,10,-6.61,0.0476,0,0.0646,0.589,153.995,164205,4,"['Pop', 'Edm', 'Pop', 'Pop', 'Pop']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6933696,6933696
"Chasing Colors (feat. Noah Cyrus)",58,"['Marshmello', 'Ookay', 'Noah Cyrus']","['brostep', 'dance pop', 'edm', 'pop', 'progressive electro house']","[87, 57]",FALSE,"[32825961, 229938]","Chasing Colors (feat. Noah Cyrus)",0.573,0.951,3,-1.376,0.000483,0.00451,0.172,0.408,150.063,195200,4,"['Edm', 'Pop', 'Edm', 'Pop', 'Edm']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,32825961,33055899
"Long Time - Intro",78,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.472,0.861,4,-3.966,0.283,0,0.83,0.358,144.077,211773,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"R.I.P.",80,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.725,0.725,8,-6.067,0.0119,0,0.086,0.515,140.003,192027,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Lean 4 Real (feat. Skepta)",69,"['Playboi Carti', 'Skepta']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.754,0.775,7,-5.077,0.0302,0,0.362,0.159,76.01,177027,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Old Money",66,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.716,0.619,2,-10.227,0.0271,0,0.342,0.584,162.958,135547,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Love Hurts (feat. Travis Scott)",70,"['Playboi Carti', 'Travis Scott']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.724,0.45,4,-5.763,0.0315,1.42e-05,0.111,0.464,140.978,180560,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Shoota (feat. Lil Uzi Vert)",83,"['Playboi Carti', 'Lil Uzi Vert']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.673,0.649,1,-8.433,0.188,0,0.122,0.47,153.075,153800,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Right Now (feat. Pi'erre Bourne)",66,"['Playboi Carti', 'Pi’erre Bourne']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.687,0.602,6,-5.005,0.138,0,0.203,0.309,78.487,207013,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Poke It Out (with Nicki Minaj)",67,"['Playboi Carti', 'Nicki Minaj']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.894,0.59,9,-5.716,0.0969,8.9e-06,0.329,0.576,147.009,269813,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Home (KOD)",70,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.722,0.686,7,-6.173,0.316,0,0.352,0.435,77.015,162133,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Fell In Luv (feat. Bryson Tiller)",83,"['Playboi Carti', 'Bryson Tiller']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.657,0.668,2,-6.208,0.0273,0,0.32,0.227,162.997,206333,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Foreign",74,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.762,0.705,6,-5.195,0.0906,0,0.17,0.264,122.955,142893,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Pull Up",64,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.842,0.596,2,-7.569,0.0109,0.000177,0.114,0.57,156.999,216400,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Mileage (feat. Chief Keef)",65,"['Playboi Carti', 'Chief Keef']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.743,0.616,1,-6.285,0.0635,0,0.111,0.4,150.859,149760,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"FlatBed Freestyle",74,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.755,0.552,9,-5.604,0.0967,0,0.158,0.402,153.157,193973,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"No Time (feat. Gunna)",67,"['Playboi Carti', 'Gunna']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.943,0.763,5,-5.568,0.0175,1.8e-05,0.114,0.225,139.969,219453,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Middle Of The Summer (feat. Red Coldhearted)",64,"['Playboi Carti', 'Red Coldhearted']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.64,0.674,8,-6.442,0.0119,0,0.0747,0.459,136.869,137027,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Choppa Won't Miss (feat. Young Thug)",66,"['Playboi Carti', 'Young Thug']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.857,0.661,0,-6.544,0.0182,0,0.115,0.612,163.077,217960,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"R.I.P. Fredo (feat. Young Nudy) - Notice Me",70,"['Playboi Carti', 'Young Nudy']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.912,0.755,2,-5.394,0.102,0,0.179,0.625,140.051,161200,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Top (feat. Pi'erre Bourne)",63,"['Playboi Carti']","['atl hip hop', 'plugg', 'rap', 'trap']","[89]",TRUE,"[5803107]","Die Lit",0.956,0.517,1,-5.522,0.00906,0,0.113,0.162,130.004,133013,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5803107,5803107
"Out Of Style",46,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.489,0.954,9,-3.698,0.055,7.76e-06,0.0919,0.841,180.151,305187,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Cowboy Hat",55,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.676,0.916,1,-2.52,0.204,0,0.114,0.897,108.002,197893,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Head Over Boots",74,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.563,0.688,7,-4.474,0.0763,0,0.0863,0.622,108.008,202347,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Night Shift",72,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.63,0.754,2,-3.564,0.0963,0,0.268,0.73,95.999,172253,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Can't Turn You Down",53,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.626,0.739,8,-3.722,0.276,0,0.116,0.504,135.851,203880,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Dirt On My Boots",73,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.683,0.796,11,-4.179,0.111,0,0.197,0.531,90.031,201893,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"She Ain't In It",59,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.395,0.674,5,-4.626,0.127,3.37e-05,0.332,0.585,185.647,198467,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"All Time High",50,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.455,0.773,7,-3.463,0.0602,0,0.407,0.353,134.117,232467,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Heartache On The Dance Floor",72,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.596,0.834,9,-4.308,0.0563,0,0.0866,0.618,116,205200,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Paycheck",48,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.589,0.885,7,-3.032,0.0642,0,0.424,0.542,96.036,187133,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"Lucky Tonight",51,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.454,0.627,9,-4.362,0.027,0,0.0869,0.575,179.825,207120,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"California Sunrise",49,"['Jon Pardi']","['contemporary country', 'country', 'country road', 'modern country rock']","[73]",FALSE,"[1332379]","California Sunrise",0.374,0.726,7,-4.194,0.0386,0,0.112,0.59,185.922,256573,4,"['Country', 'Country', 'Country', 'Rock']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1332379,1332379
"9.13",46,"['Khalid']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.289,0.451,2,-15.013,0.975,0.942,0.222,0.59,131.72,55720,3,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Vertigo",61,"['Khalid']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.487,0.458,4,-7.761,0.552,0.0257,0.117,0.207,115.989,270413,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Saturday Nights",65,"['Khalid']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.54,0.439,10,-8.591,0.635,1.93e-05,0.0993,0.371,167.908,209547,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Salem's Interlude",46,"['Khalid']","['pop', 'pop r&b']","[90]",TRUE,"[14726851]","Suncity",0.479,0.485,7,-12.302,0.963,0.658,0.152,0.457,80.933,81933,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Motion",63,"['Khalid']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.554,0.61,0,-7.229,0.0982,0.0812,0.561,0.497,80.948,235880,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Better",61,"['Khalid']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.695,0.586,0,-10.315,0.102,0.317,0.113,0.112,98.035,229320,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Suncity (feat. Empress Of)",66,"['Khalid', 'Empress Of']","['pop', 'pop r&b']","[90]",FALSE,"[14726851]","Suncity",0.694,0.63,7,-6.84,0.0998,0.000635,0.12,0.341,90.045,189493,4,"['Pop', 'R&B']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,14726851,14726851
"Hustle",60,"['P!nk']","['dance pop', 'pop']","[84]",TRUE,"[12386830]","Hurts 2B Human",0.716,0.794,9,-5.138,0.0802,0,0.0859,0.542,96.751,175600,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"(Hey Why) Miss You Sometime",55,"['P!nk']","['dance pop', 'pop']","[84]",TRUE,"[12386830]","Hurts 2B Human",0.695,0.776,10,-3.938,0.0302,1.25e-05,0.131,0.488,104.042,203147,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Walk Me Home",58,"['P!nk']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.652,0.453,1,-6.119,0.0519,0,0.179,0.432,88.038,177391,3,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"My Attic",47,"['P!nk']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.65,0.709,7,-7.146,0.0355,4.83e-06,0.137,0.164,103.966,182333,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"90 Days (feat. Wrabel)",58,"['P!nk', 'Wrabel']","['dance pop', 'pop']","[84]",TRUE,"[12386830]","Hurts 2B Human",0.573,0.385,7,-5.379,0.746,0,0.107,0.345,131.804,230853,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Hurts 2B Human (feat. Khalid)",51,"['P!nk', 'Khalid']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.463,0.62,7,-5.647,0.131,0,0.0619,0.158,83.031,202640,1,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Can We Pretend (feat. Cash Cash)",53,"['P!nk', 'Cash Cash']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.524,0.806,1,-3.447,0.197,0,0.101,0.45,115.172,224360,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Courage",50,"['P!nk']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.511,0.913,0,-4.657,0.00153,0,0.111,0.338,92.05,259440,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Happy",56,"['P!nk']","['dance pop', 'pop']","[84]",TRUE,"[12386830]","Hurts 2B Human",0.659,0.502,11,-6.948,0.019,0,0.0641,0.291,135.938,181720,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"We Could Have It All",47,"['P!nk']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.688,0.836,8,-3.464,0.0147,0,0.102,0.699,130.026,273333,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Love Me Anyway (feat. Chris Stapleton)",58,"['P!nk', 'Chris Stapleton']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.368,0.321,3,-5.904,0.769,0,0.135,0.0673,139.001,188120,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Circle Game",53,"['P!nk']","['dance pop', 'pop']","[84]",TRUE,"[12386830]","Hurts 2B Human",0.572,0.343,7,-7.147,0.824,0,0.0621,0.163,133.04,294440,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"The Last Song Of Your Life",44,"['P!nk']","['dance pop', 'pop']","[84]",FALSE,"[12386830]","Hurts 2B Human",0.529,0.257,2,-7.426,0.611,0,0.113,0.16,120.083,233653,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12386830,12386830
"Eastside (with Halsey & Khalid)",75,"['benny blanco', 'Halsey', 'Khalid']","['electropop', 'pop', 'pop rap']","[77]",FALSE,"[857027]","FRIENDS KEEP SECRETS",0.632,0.686,6,-7.665,0.549,0,0.2,0.329,89.949,170770,4,"['Pop', 'Pop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,857027,857027
"Roses (with Juice WRLD feat. Brendon Urie)",73,"['benny blanco', 'Juice WRLD', 'Brendon Urie']","['electropop', 'pop', 'pop rap']","[77]",TRUE,"[857027]","FRIENDS KEEP SECRETS",0.612,0.601,8,-7.089,0.168,0,0.117,0.525,147.018,223543,4,"['Pop', 'Pop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,857027,857027
