"chart","playlist","album","date","artist","track","duration","explicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae"
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Over Here",4.71266666666667,TRUE,35,78,6686366,0.908,0.547,-3.751,0.38,0.037,0,10,0,124.003,0.36,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Swang",3.46866666666667,TRUE,80,78,6686366,0.681,0.314,-9.319,0.1,0.2,9.82e-06,8,1,139.992,0.166,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Just Like Us",4.11155,TRUE,45,78,6686366,0.808,0.471,-10.652,0.136,0.0187,0.000144,1,1,143.978,0.451,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Billboard 200 Top Albums 2017","Collage EP","2016-11-04","The Chainsmokers","Setting Fires",4.12378333333333,FALSE,58,84,18653131,0.626,0.717,-5.751,0.261,0.017,0,8,0,105.039,0.56,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,"Billboard 200 Top Albums 2017","Collage EP","2016-11-04","The Chainsmokers","All We Know",3.23466666666667,FALSE,46,84,18653131,0.666,0.589,-8.769,0.112,0.0985,0.00175,0,1,89.998,0.332,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,"Billboard 200 Top Albums 2017","Collage EP","2016-11-04","The Chainsmokers","Closer",4.09178333333333,FALSE,59,84,18653131,0.738,0.541,-5.597,0.11,0.415,0,8,1,94.949,0.657,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,"Billboard 200 Top Albums 2017","Collage EP","2016-11-04","The Chainsmokers","Inside Out",3.89288333333333,FALSE,50,84,18653131,0.549,0.652,-5.875,0.138,0.00289,1.49e-05,7,0,143.963,0.141,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,"Billboard 200 Top Albums 2017","Collage EP","2016-11-04","The Chainsmokers","Don't Let Me Down",3.47778333333333,FALSE,58,84,18653131,0.534,0.868,-5.057,0.148,0.187,0.0032,11,1,159.763,0.406,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Me and Your Mama",6.32045,FALSE,70,81,8659991,0.534,0.433,-12.628,0.0667,0.0116,0.0452,5,1,117.834,0.235,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Have Some Love",3.73755,FALSE,55,81,8659991,0.783,0.782,-7.003,0.682,0.0171,0.0261,9,1,148.21,0.935,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Boogieman",3.614,FALSE,54,81,8659991,0.714,0.753,-8.64,0.206,0.0963,0.194,7,1,88.027,0.64,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Zombies",4.69688333333333,FALSE,55,81,8659991,0.64,0.394,-12.706,0.0671,0.504,0.00157,0,1,159.956,0.477,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Riot",2.08533333333333,FALSE,54,81,8659991,0.498,0.942,-6.664,0.41,0.000225,8.7e-06,5,1,91.358,0.6,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Redbone",5.44888333333333,TRUE,85,81,8659991,0.743,0.347,-11.174,0.103,0.167,0.00951,1,1,160.143,0.572,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","California",2.75445,TRUE,56,81,8659991,0.879,0.419,-11.931,0.118,0.315,0,3,1,148.993,0.847,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Terrified",4.25778333333333,TRUE,57,81,8659991,0.467,0.397,-11.707,0.0989,0.425,0.578,0,0,139.97,0.0993,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Baby Boy",6.36821666666667,FALSE,59,81,8659991,0.535,0.393,-7.72,0.0658,0.131,0.507,2,0,199.959,0.715,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","The Night Me and Your Mama Met",3.568,FALSE,57,81,8659991,0.606,0.112,-15.055,0.0611,0.967,0.203,1,0,134.061,0.11,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,"Billboard 200 Top Albums 2017","""Awaken, My Love!""","2016-12-02","Childish Gambino","Stand Tall",6.17955,FALSE,55,81,8659991,0.308,0.234,-14.084,0.125,0.692,0.00279,2,0,87.982,0.123,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Skrillex","Purple Lamborghini (with Rick Ross)",3.59183333333333,TRUE,57,0,1422955,0.457,0.899,-2.591,0.831,0.0019,0,10,0,147.268,0.298,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Lil Wayne","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4.05818333333333,TRUE,65,0,1422955,0.502,0.786,-4.378,0.65,0.255,0,9,0,169.021,0.739,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Twenty One Pilots","Heathens",3.26238333333333,FALSE,63,0,1422955,0.737,0.476,-5.825,0.0968,0.0908,5.39e-05,4,0,90.028,0.555,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Action Bronson","Standing in the Rain (with Mark Ronson & Dan Auerbach)",3.36908333333333,TRUE,56,0,1422955,0.642,0.901,-3.688,0.0887,0.0168,1.97e-06,1,0,100.039,0.352,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Kehlani","Gangsta",2.95048333333333,TRUE,72,0,1422955,0.439,0.447,-8.318,0.303,0.111,0,10,0,121.48,0.11,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Kevin Gates","Know Better",3.4646,TRUE,58,0,1422955,0.644,0.641,-7.501,0.5,0.403,0,7,0,127.824,0.56,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","SAYGRACE","You Don't Own Me (feat. G-Eazy)",3.31185,FALSE,0,0,1422955,0.328,0.633,-5.699,0.0703,0.183,1.44e-06,7,1,186.598,0.297,3,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Eminem","Without Me",4.93045,TRUE,0,0,1422955,0.914,0.64,-3.512,0.258,0.00365,0,7,1,112.254,0.655,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Skylar Grey","Wreak Havoc",3.81578333333333,TRUE,55,0,1422955,0.607,0.827,-3.402,0.336,0.00844,6.31e-06,1,1,110.917,0.0959,3,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Grimes","Medieval Warfare",3.00453333333333,FALSE,49,0,1422955,0.606,0.887,-6.085,0.217,0.00712,0.843,1,1,155.994,0.539,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Panic! At The Disco","Bohemian Rhapsody",6.0519,FALSE,59,0,1422955,0.386,0.562,-4.363,0.209,0.175,9.17e-06,10,1,72.945,0.228,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","War","Slippin' Into Darkness",3.79221666666667,FALSE,0,0,1422955,0.525,0.505,-12.494,0.119,0.146,0.0175,9,1,179.638,0.715,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","Creedence Clearwater Revival","Fortunate Son",2.30111666666667,FALSE,0,0,1422955,0.645,0.686,-7.242,0.365,0.14,0.0095,0,1,132.563,0.65,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Billboard 200 Top Albums 2017","Suicide Squad: The Album","2016-08-05","ConfidentialMX","I Started a Joke (feat. Becky Hanson)",3.16893333333333,FALSE,46,0,1422955,0.199,0.25,-14.521,0.182,0.897,0.716,7,1,108.855,0.0331,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Diamond Heart",3.50711666666667,TRUE,22,88,20502345,0.662,0.632,-5.427,0.131,0.0585,2.73e-06,3,0,127.754,0.402,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","A-YO",3.462,FALSE,22,88,20502345,0.666,0.889,-5.699,0.0965,0.0987,0,7,1,149.959,0.916,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Joanne",3.28178333333333,FALSE,25,88,20502345,0.549,0.414,-8.453,0.0998,0.146,0,7,1,149.746,0.404,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","John Wayne",2.90511666666667,FALSE,24,88,20502345,0.61,0.667,-5.825,0.34,0.00131,0.00018,11,0,96.954,0.51,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Dancin' In Circles",3.45288333333333,FALSE,21,88,20502345,0.635,0.718,-7.775,0.233,0.0304,0.000383,0,0,171.915,0.787,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Perfect Illusion",3.03333333333333,FALSE,25,88,20502345,0.613,0.857,-5.492,0.358,0.0012,0,1,0,124.987,0.664,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Million Reasons",3.42133333333333,FALSE,31,88,20502345,0.666,0.423,-8.012,0.106,0.494,0,0,1,129.89,0.154,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Sinner's Prayer",3.72311666666667,FALSE,20,88,20502345,0.599,0.712,-7.316,0.172,0.239,0.000302,7,1,92.186,0.721,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Come To Mama",4.24621666666667,TRUE,20,88,20502345,0.395,0.867,-5.805,0.141,0.0161,0,0,1,179.911,0.557,3,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Hey Girl",4.25688333333333,FALSE,20,88,20502345,0.754,0.451,-7.882,0.0688,0.0562,6.5e-06,10,1,138.024,0.622,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,"Billboard 200 Top Albums 2017","Joanne","2016-10-21","Lady Gaga","Angel Down",3.81911666666667,FALSE,20,88,20502345,0.294,0.321,-11.251,0.109,0.8,0,9,1,107.472,0.0669,1,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Kill Jay Z",2.96778333333333,TRUE,54,87,6859423,0.542,0.821,-6.458,0.57,0.133,1.34e-06,10,0,84.425,0.286,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","The Story of O.J.",3.86266666666667,TRUE,68,87,6859423,0.741,0.718,-5.823,0.23,0.283,2.21e-06,7,1,165.848,0.576,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Smile",4.83088333333333,TRUE,56,87,6859423,0.779,0.57,-8.752,0.218,0.303,0,5,0,99.878,0.467,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Caught Their Eyes",3.43555,TRUE,59,87,6859423,0.813,0.837,-6.356,0.0835,0.166,0,1,1,84.965,0.744,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","4:44",4.74155,TRUE,71,87,6859423,0.261,0.852,-4.965,0.477,0.139,4.26e-05,9,1,177.997,0.431,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Family Feud",4.19021666666667,TRUE,57,87,6859423,0.543,0.721,-6.805,0.59,0.17,1.06e-06,1,1,82.992,0.499,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Bam",3.91621666666667,TRUE,61,87,6859423,0.639,0.788,-2.879,0.058,0.455,0,6,1,155.913,0.847,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Moonlight",2.39978333333333,TRUE,52,87,6859423,0.758,0.633,-8.373,0.272,0.236,0,5,0,88.17,0.516,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Marcy Me",2.90711666666667,TRUE,58,87,6859423,0.518,0.678,-6.76,0.108,0.542,0,10,1,81.951,0.604,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Billboard 200 Top Albums 2017","4:44","2017-07-07","JAY-Z","Legacy",2.95221666666667,TRUE,51,87,6859423,0.425,0.858,-7.105,0.0597,0.522,0,1,1,162.171,0.606,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","My Collection",4.25926666666667,TRUE,59,91,10978631,0.697,0.459,-8.498,0.0971,0.729,8.35e-06,8,0,80.085,0.409,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Comin Out Strong (feat. The Weeknd)",4.2395,TRUE,65,91,10978631,0.628,0.481,-7.775,0.118,0.29,0,1,1,108.761,0.33,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Lookin Exotic",3.78105,TRUE,51,91,10978631,0.589,0.63,-5.289,0.102,0.0601,0,0,1,76.494,0.0486,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Damage",3.95638333333333,TRUE,48,91,10978631,0.704,0.682,-5.862,0.121,0.174,0,4,0,149.988,0.594,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Use Me",4.27238333333333,TRUE,51,91,10978631,0.573,0.538,-5.462,0.0622,0.253,0,4,0,152.096,0.148,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Incredible",4.13416666666667,TRUE,57,91,10978631,0.79,0.438,-6.462,0.1,0.0634,0,1,1,90.022,0.247,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Testify",2.96905,TRUE,48,91,10978631,0.681,0.524,-7.47,0.112,0.212,2.13e-06,4,0,96.183,0.15,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Fresh Air",4.51371666666667,TRUE,50,91,10978631,0.817,0.526,-7.426,0.192,0.0223,0,0,0,125.014,0.419,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Neva Missa Lost",3.96683333333333,TRUE,47,91,10978631,0.747,0.492,-8.399,0.263,0.271,1.11e-05,11,0,124.87,0.189,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Keep Quiet",3.3715,TRUE,45,91,10978631,0.815,0.528,-7.414,0.0896,0.0292,0,4,0,133.981,0.198,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Hallucinating",3.6935,TRUE,56,91,10978631,0.787,0.492,-6.574,0.239,0.365,2.47e-05,10,0,130.016,0.241,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","I Thank U",2.35571666666667,TRUE,46,91,10978631,0.858,0.574,-7.664,0.132,0.0862,1.24e-06,8,0,130.072,0.329,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","New Illuminati",3.02905,TRUE,44,91,10978631,0.904,0.715,-6.509,0.215,0.0182,0.000707,1,1,140.001,0.625,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Turn On Me",4.41393333333333,TRUE,50,91,10978631,0.729,0.384,-9.662,0.115,0.231,0,11,1,126.982,0.3,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Selfish (feat. Rihanna)",4.19038333333333,TRUE,62,91,10978631,0.415,0.369,-10.044,0.383,0.0303,7.64e-06,8,1,95.746,0.0913,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Solo",4.43326666666667,TRUE,65,91,10978631,0.784,0.486,-6.497,0.101,0.0538,0.497,5,0,110.964,0.0894,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","Sorry",7.5255,TRUE,55,91,10978631,0.87,0.531,-6.471,0.0798,0.428,0,5,1,100.01,0.315,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","PIE (feat. Chris Brown)",3.52066666666667,TRUE,57,91,10978631,0.755,0.6,-6.431,0.117,0.144,0,5,0,155.982,0.652,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Billboard 200 Top Albums 2017","HNDRXX","2017-07-27","Future","You Da Baddest (feat. Nicki Minaj)",4.04888333333333,TRUE,57,91,10978631,0.807,0.736,-6.748,0.104,0.109,0.00729,7,1,154.023,0.54,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Electric Light Orchestra","Mr. Blue Sky",5.05333333333333,FALSE,0,0,1422955,0.391,0.394,-7.869,0.232,0.625,8.02e-06,10,1,176.097,0.46,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Sweet","Fox On The Run",3.41688333333333,FALSE,0,0,1422955,0.51,0.778,-5.256,0.11,0.235,0.00119,4,1,128.079,0.541,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Aliotta Haynes Jeremiah","Lake Shore Drive",3.81778333333333,FALSE,0,0,1422955,0.441,0.908,-6.489,0.124,0.193,0,4,1,94.35,0.862,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Fleetwood Mac","The Chain",4.45466666666667,FALSE,0,0,1422955,0.523,0.693,-7.359,0.0782,0.0671,0.000109,9,1,151.726,0.631,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Sam Cooke","Bring It on Home to Me",2.71688333333333,FALSE,0,0,1422955,0.575,0.423,-6.839,0.432,0.769,0,0,1,106.181,0.606,3,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Glen Campbell","Southern Nights - Remastered",2.962,FALSE,0,0,1422955,0.678,0.886,-6.208,0.208,0.055,0.0652,11,0,95.235,0.863,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","George Harrison","My Sweet Lord - 2009 Mix",4.63245,FALSE,0,0,1422955,0.523,0.785,-7.068,0.0885,0.147,0,1,0,120.865,0.609,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Looking Glass","Brandy (You're A Fine Girl)",3.05666666666667,FALSE,0,0,1422955,0.707,0.806,-7.287,0.112,0.729,6.43e-06,1,0,127.344,0.793,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Jay & The Americans","Come A Little Bit Closer",2.76821666666667,FALSE,0,0,1422955,0.636,0.811,-5.241,0.48,0.428,0.000147,3,1,132.694,0.848,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Silver","Wham Bam Shang-a-Lang",3.53578333333333,FALSE,0,0,1422955,0.653,0.728,-5.593,0.0849,0.413,0,1,1,122.365,0.942,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Cheap Trick","Surrender",4.23378333333333,FALSE,0,0,1422955,0.501,0.977,-4.53,0.567,0.00382,3e-06,0,1,133.865,0.871,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Yusuf / Cat Stevens","Father And Son",3.65,FALSE,0,0,1422955,0.501,0.35,-10.757,0.107,0.62,8.07e-05,7,1,135.41,0.41,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Billboard 200 Top Albums 2017","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)","2017-04-21","Parliament","Flash Light",4.48111666666667,FALSE,0,0,1422955,0.748,0.866,-4.618,0.462,0.196,0.0998,7,0,105.471,0.81,4,"No Genre Assigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
