"Genre","Track","Popularity","Artists","Artist_Pop","Explicit","Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","Original_Genre"
"['adult standards', 'jazz trio']","Skating",57,"['Vince Guaraldi']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.421,0.206,0,-21.378,0.835,0.665,0.105,0.602,63.265,NA
"['adult standards', 'jazz trio']","Hark, The Herald Angels Sing",57,"['Vince Guaraldi Trio']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.303,0.018,5,-23.665,0.991,0.00317,0.392,0.144,111.686,NA
"['adult standards', 'jazz trio']","Christmas Is Coming",57,"['Vince Guaraldi Trio']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.388,0.245,5,-19.291,0.817,0.0548,0.1,0.854,82.595,NA
"['adult standards', 'jazz trio']","Für Elise",56,"['Vince Guaraldi']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.372,0.0313,9,-32.7,0.995,0.847,0.0917,0.781,131.592,NA
"['adult standards', 'jazz trio']","The Christmas Song",56,"['Vince Guaraldi']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.322,0.0663,10,-24.097,0.994,0.921,0.123,0.182,174.507,NA
"['adult standards', 'jazz trio']","Greensleeves",56,"['Vince Guaraldi Trio']","[80]",FALSE,"[108121]","A Charlie Brown Christmas",0.263,0.241,5,-18.595,0.888,0.806,0.206,0.474,181.38,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","That's All Right",34,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.659,0.487,2,-6.656,0.763,2.98e-06,0.15,0.733,104.867,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Baby, Let's Play House - Remastered",28,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.691,0.736,4,-6.716,0.713,0.0183,0.14,0.942,104.114,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Mystery Train - Remastered",30,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.713,0.582,4,-9.337,0.584,0.0491,0.228,0.689,120.316,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Heartbreak Hotel",35,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.696,0.289,4,-8.684,0.831,1.16e-06,0.105,0.731,93.346,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","I Was the One",26,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.534,0.345,0,-9.013,0.86,1.81e-06,0.185,0.619,81.513,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Blue Suede Shoes - Remastered",59,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.545,0.714,2,-5.659,0.675,2.52e-06,0.121,0.952,94.784,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Hound Dog - Remastered",37,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.358,0.845,0,-5.654,0.719,0.00646,0.832,0.954,175.44,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Don't Be Cruel",36,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.704,0.667,2,-8.171,0.767,0,0.073,0.8,84.711,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Love Me Tender",50,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.358,0.0378,9,-17.541,0.914,0.000242,0.109,0.243,82.755,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","All Shook Up",60,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.706,0.656,10,-6.853,0.829,0,0.139,0.947,74.809,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","(There'll Be) Peace In the Valley (For Me)",27,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.395,0.115,0,-10.11,0.953,1.77e-06,0.154,0.242,101.254,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Jailhouse Rock",39,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.664,0.664,10,-6.802,0.322,3.64e-06,0.076,0.883,166.85,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Trouble - Remastered",33,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.405,0.464,0,-7.442,0.838,0,0.259,0.89,86.889,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Fever - Essential Elvis Version",32,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.699,0.127,0,-18.988,0.721,0.0698,0.112,0.383,123.204,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","It's Now or Never",32,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.637,0.466,4,-10.172,0.65,0.0101,0.279,0.793,126.41,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Reconsider Baby - Elvis R&B Version",24,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.442,0.791,9,-9.031,0.477,0.000101,0.372,0.697,107.762,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Are You Lonesome Tonight?",30,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.437,0.195,0,-12.268,0.922,0.00061,0.111,0.198,111.152,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Little Sister - Remastered",34,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.607,0.718,9,-8.142,0.595,0,0.364,0.876,139.183,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Follow That Dream - Remastered",32,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.566,0.824,4,-8.53,0.781,0,0.446,0.918,102.787,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Can't Help Falling In Love",37,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.455,0.331,2,-11.076,0.895,7.94e-06,0.111,0.346,101.421,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Return to Sender",34,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.839,0.61,8,-6.424,0.547,0,0.0667,0.971,131.747,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","(You're The) Devil in Disguise",48,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.483,0.72,5,-8.392,0.593,2.03e-05,0.125,0.888,122.931,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Bossa Nova Baby - Remastered",29,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.784,0.803,0,-7.375,0.579,0,0.225,0.961,106.196,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Viva Las Vegas - Remastered",47,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.6,0.716,7,-7.403,0.734,0,0.364,0.838,143.639,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Big Boss Man - Elvis R&B Version",24,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.492,0.886,5,-8.879,0.365,0.00155,0.0478,0.771,191.939,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","A Little Less Conversation",60,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.584,0.802,2,-8.03,0.149,0,0.0683,0.835,114.172,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","If I Can Dream - Stereo Mix",37,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.228,0.687,0,-6.792,0.406,0.000763,0.146,0.434,189.752,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Memories - Stereo Mix",30,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.347,0.381,8,-11.169,0.849,3.1e-05,0.228,0.296,89.159,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","In the Ghetto",53,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.446,0.411,10,-10.619,0.781,0.00472,0.107,0.454,87.018,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Suspicious Minds",54,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.482,0.505,7,-6.465,0.0419,2.95e-06,0.555,0.719,116.382,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Don't Cry Daddy - Remastered",45,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.452,0.277,7,-12.375,0.875,0.000117,0.264,0.371,86.531,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Kentucky Rain - Remastered",41,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.431,0.444,0,-8.919,0.626,3.81e-06,0.125,0.559,105.657,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Polk Salad Annie - Elvis Live Version",30,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.564,0.569,4,-10.846,0.213,0.0427,0.984,0.524,144.393,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","The Wonder of You",57,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.448,0.691,7,-6.957,0.286,0.00111,0.945,0.633,88.836,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","I Just Can't Help Believin' - Remastered [Live]",38,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.485,0.36,5,-11.476,0.513,1.88e-05,0.985,0.333,141.593,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Burning Love",50,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.646,0.935,11,-6.356,0.107,0.000187,0.31,0.972,143.016,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Always on My Mind - Remastered",54,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.387,0.747,7,-7.847,0.463,0.000528,0.142,0.474,179.004,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Steamroller Blues - Live",25,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.386,0.764,4,-7.311,0.619,0.0999,0.94,0.627,89.077,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Hurt - Essential Elvis Version",29,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.592,0.532,2,-8.539,0.898,0.471,0.193,0.594,111.376,NA
"['adult standards', 'rock-and-roll', 'rockabilly']","Moody Blue",45,"['Elvis Presley']","[85]",FALSE,"[6156915]","The Essential Elvis Presley",0.741,0.791,0,-7.635,0.551,0,0.123,0.961,135.404,NA
"['adult standards']","The Christmas Song (Merry Christmas To You)",90,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.319,0.21,1,-15.231,0.92,8.06e-05,0.138,0.209,78.696,NA
"['adult standards']","Deck The Halls",81,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.684,0.437,9,-10.522,0.742,1.58e-05,0.224,0.964,107.607,NA
"['adult standards']","Adeste Fideles",61,"['Nat King Cole', 'Robert Norberg']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.222,0.175,5,-12.406,0.83,1.11e-06,0.108,0.228,80.453,NA
"['adult standards']","O Tannenbaum",66,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.252,0.231,3,-14.181,0.81,0.000167,0.199,0.196,89.859,NA
"['adult standards']","O Little Town Of Bethlehem",69,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.274,0.164,4,-15.755,0.91,3.52e-06,0.0961,0.236,81.332,NA
"['adult standards']","I Saw Three Ships",61,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.659,0.222,5,-13.84,0.955,0,0.173,0.733,77.909,NA
"['adult standards']","O Holy Night",70,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.115,0.261,8,-11.245,0.718,0,0.14,0.134,75.753,NA
"['adult standards']","Hark! The Herald Angels Sing",66,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.418,0.307,2,-10.296,0.721,0,0.133,0.332,105.515,NA
"['adult standards']","A Cradle In Bethlehem",58,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.211,0.257,10,-15.27,0.875,5.34e-05,0.347,0.13,85.929,NA
"['adult standards']","Away In A Manger",62,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.376,0.152,8,-18.377,0.971,9.87e-05,0.105,0.253,34.765,NA
"['adult standards']","Joy To The World",87,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.553,0.337,10,-10.334,0.818,0,0.113,0.662,101.918,NA
"['adult standards']","The First Noel",65,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.298,0.193,10,-13.116,0.96,1.01e-05,0.144,0.461,88.03,NA
"['adult standards']","Caroling, Caroling",79,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.308,0.381,5,-11.143,0.763,0,0.0649,0.597,185.319,NA
"['adult standards']","Silent Night",64,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.224,0.179,8,-16.515,0.969,0.00193,0.106,0.168,86.344,NA
"['adult standards']","Buon Natale (Means Merry Christmas To You)",56,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.605,0.344,0,-11.316,0.812,0,0.303,0.96,120.242,NA
"['adult standards']","God Rest Ye Merry, Gentlemen",67,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.517,0.338,11,-11.745,0.846,0,0.0938,0.826,94.879,NA
"['adult standards']","O Come All Ye Faithful",80,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.266,0.217,5,-11.745,0.635,7.76e-06,0.268,0.196,112.046,NA
"['adult standards']","The Happiest Christmas Tree",77,"['Nat King Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.499,0.456,0,-11.528,0.753,0,0.861,0.94,205.882,NA
"['adult standards']","The Christmas Song",69,"['Nat King Cole', 'Natalie Cole']","[85]",FALSE,"[1738064]","The Christmas Song (Expanded Edition)",0.186,0.27,1,-12.154,0.824,5.04e-05,0.146,0.183,88.486,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Opening Station",30,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.148,0.305,10,-27.879,0.958,0.995,0.257,0.107,101.614,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","I Don't Know",43,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.718,0.554,10,-9.218,0.417,0.00816,0.111,0.182,80.992,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Come On To Me",47,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.675,0.874,0,-3.294,0.0357,0,0.148,0.789,93.284,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Happy With You",40,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.447,0.717,2,-10.367,0.41,0.000941,0.104,0.328,174.478,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Who Cares",39,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.771,0.763,1,-7.58,0.0458,0.0736,0.138,0.455,128.057,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Fuh You",44,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.501,0.752,0,-5.405,0.00632,0,0.161,0.729,176.169,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Confidante",32,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.6,0.459,2,-9.511,0.65,1.84e-06,0.222,0.452,117.002,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","People Want Peace",30,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.531,0.624,0,-7.435,0.019,0,0.201,0.395,172.015,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Hand In Hand",36,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.552,0.346,6,-10.526,0.878,0.0112,0.103,0.359,66.756,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Dominoes",38,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.726,0.703,0,-6.093,0.156,0.00225,0.202,0.662,100.994,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Back In Brazil",40,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.665,0.789,10,-8.547,0.254,0.000183,0.0908,0.448,178.052,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Do It Now",31,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.513,0.341,7,-9.546,0.299,7.08e-05,0.0923,0.176,76.925,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Caesar Rock",29,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.715,0.798,4,-5.08,0.00346,2.22e-05,0.0987,0.765,100.003,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Despite Repeated Warnings",32,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.442,0.582,7,-5.927,0.0119,0.00014,0.254,0.217,123.014,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Station II",26,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.205,0.505,0,-22.605,0.946,0.974,0.696,0.203,100.035,NA
"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","Hunt You Down/Naked/C-Link",29,"['Paul McCartney']","[81]",FALSE,"[3812806]","Egypt Station",0.481,0.66,0,-4.617,0.0654,0.00621,0.173,0.357,130.875,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Straight to Hell",54,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.436,0.761,8,-2.43,0.00127,0.00403,0.173,0.282,142.027,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","All My Life",49,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.487,0.774,8,-3.362,0.000241,0.393,0.0461,0.184,87.057,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Goodbye",47,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.302,0.853,6,-2.357,7.65e-05,0.0286,0.408,0.377,124.07,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Ordinary Man (feat. Elton John)",55,"['Ozzy Osbourne', 'Elton John']","[75]",FALSE,"[3958471]","Ordinary Man",0.428,0.599,4,-2.135,0.0665,9.86e-06,0.137,0.134,125.83,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Under the Graveyard",56,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.496,0.88,1,-2.242,0.00151,2.92e-05,0.0592,0.148,140.009,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Eat Me",47,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.538,0.722,11,-4.094,0.000489,0.0135,0.0994,0.327,92.045,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Today Is The End",47,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.398,0.899,10,-2.878,0.00178,2.38e-05,0.701,0.204,87.974,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Scary Little Green Men",51,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.596,0.768,8,-2.758,0.00193,0.000152,0.493,0.328,128.084,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Holy For Tonight",46,"['Ozzy Osbourne']","[75]",FALSE,"[3958471]","Ordinary Man",0.52,0.521,3,-3.39,0.00237,0.000988,0.299,0.345,112.03,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","It's A Raid (feat. Post Malone)",49,"['Ozzy Osbourne', 'Post Malone']","[75]",TRUE,"[3958471]","Ordinary Man",0.472,0.996,1,-0.578,0.00687,0,0.392,0.114,117.004,NA
"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']","Take What You Want (feat. Ozzy Osbourne & Travis Scott)",50,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']","[75]",FALSE,"[3958471]","Ordinary Man",0.495,0.809,1,-2.653,0.101,0,0.138,0.227,139.885,NA
"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']","Roll Me Away",41,"['Bob Seger']","[70]",FALSE,"[1538830]","Greatest Hits",0.5,0.908,0,-5.379,0.0273,5.08e-06,0.261,0.582,133.151,NA
"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']","Night Moves",43,"['Bob Seger']","[70]",FALSE,"[1538830]","Greatest Hits",0.717,0.739,1,-6.648,0.429,0.0141,0.102,0.361,118.758,NA
"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']","Turn The Page - Live",56,"['Bob Seger']","[70]",FALSE,"[1538830]","Greatest Hits",0.528,0.362,9,-10.352,0.193,0,0.794,0.305,78.801,NA
"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']","You'll Accomp'ny Me",41,"['Bob Seger']","[70]",FALSE,"[1538830]","Greatest Hits",0.589,0.744,9,-5.675,0.0664,3.91e-06,0.0644,0.644,108.855,NA
"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']","Hollywood Nights",40,"['Bob Seger']","[70]",FALSE,"[1538830]","Greatest Hits",0.533,0.966,9,-5.204,0.00551,0.00047,0.223,0.761,150.336,NA
