,playlist_id,playlist_name,chart_position,album_release_date,release_year,release_date_datetime,album_id,album_artist,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Soundtrack,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Misc,Easy_listening,R&B,Reggae,Show_tunes,No Genre Assigned
3007,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,136,2019-05-17,2019,2019-05-17,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,88,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],"['pop', 'uk pop']",[83],False,[9129584],Divinely Uninspired To A Hellish Extent,0.501,0.405,1,0.0319,-5.679,1,0.751,0.0,0.105,0.446,109.891,182161,4,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,83,9129584,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,24,2019-05-17,2019,2019-05-17,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,88,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],"['pop', 'uk pop']",[83],False,[9129584],Divinely Uninspired To A Hellish Extent,0.501,0.405,1,0.0319,-5.679,1,0.751,0.0,0.105,0.446,109.891,182161,4,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,83,9129584,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,65,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,88,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.599,0.448,8,0.0232,-6.312,1,0.163,0.0,0.106,0.168,95.05,263400,3,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10398,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,162,2002-05-26,2002,2002-05-26,2cWBwpqMsDJC1ZUwz813lo,Eminem,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,88,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"['detroit hip hop', 'hip hop', 'rap']",[93],True,[51446135],The Eminem Show,0.908,0.669,7,0.0738,-2.827,1,0.00286,0.0,0.237,0.662,112.238,290320,4,Eminem,7dGJo4pcD2V6oG8kP0tJRR,93,51446135,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,31,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,88,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.599,0.448,8,0.0232,-6.312,1,0.163,0.0,0.106,0.168,95.05,263400,3,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,5,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,88,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.599,0.448,8,0.0232,-6.312,1,0.163,0.0,0.106,0.168,95.05,263400,3,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,39,2021-08-29,2021,2021-08-29,5CnpZV3q5BcESefcB3WJmz,Kanye West,Praise God,0WSEq9Ko4kFPt8yo3ICd6T,88,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"['chicago rap', 'rap']",[94],False,[16173510],Donda,0.798,0.545,1,0.168,-6.466,1,0.00904,9.48e-05,0.258,0.212,118.029,226653,4,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,94,16173510,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,180,2021-06-11,2021,2021-06-11,1pCA38N6MkLlthXtAOvZTU,Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,87,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],"['pop', 'pop rock']",[89],False,[34828939],JORDI (Deluxe),0.775,0.327,11,0.0557,-7.241,1,0.841,0.0,0.0821,0.595,91.05,189486,4,Maroon 5,04gDigrS5kc9YWfZHwBETP,89,34828939,"['Pop', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,73,2016-09-16,2016,2016-09-16,42WVQWuf1teDysXiOupIZt,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"['rap', 'slap house']",[92],True,[19574893],Birds In The Trap Sing McKnight,0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92,19574893,"['Hip-hop', 'Edm']",Hip-hop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,19,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,60,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,148,2012-12-07,2012,2012-12-07,58ufpQsJ1DS5kq4hhzQDiI,Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,87,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"['dance pop', 'pop']",[92],False,[37330889],Unorthodox Jukebox,0.726,0.698,5,0.0431,-4.165,1,0.049,0.0,0.309,0.867,143.994,233478,4,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,92,37330889,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,108,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,71,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,21,2018-03-16,2018,2018-03-16,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],?,0.592,0.457,9,0.0603,-6.081,0,0.661,0.000331,0.146,0.225,146.04,110886,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,18,2016-09-16,2016,2016-09-16,42WVQWuf1teDysXiOupIZt,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"['rap', 'slap house']",[92],True,[19574893],Birds In The Trap Sing McKnight,0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92,19574893,"['Hip-hop', 'Edm']",Hip-hop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,123,2015-08-28,2015,2015-08-28,0P3oVJBFOv3TDXlYRhGL7s,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,87,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40967589],Beauty Behind The Madness,0.585,0.564,0,0.0515,-7.063,0,0.0671,0.0,0.135,0.137,113.003,242253,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,100,40967589,"['R&B', 'Pop', 'Pop']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3313,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,65,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,115,2016-09-16,2016,2016-09-16,42WVQWuf1teDysXiOupIZt,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"['rap', 'slap house']",[92],True,[19574893],Birds In The Trap Sing McKnight,0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92,19574893,"['Hip-hop', 'Edm']",Hip-hop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,128,2016-09-16,2016,2016-09-16,42WVQWuf1teDysXiOupIZt,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"['rap', 'slap house']",[92],True,[19574893],Birds In The Trap Sing McKnight,0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92,19574893,"['Hip-hop', 'Edm']",Hip-hop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,59,2018-03-16,2018,2018-03-16,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],?,0.592,0.457,9,0.0603,-6.081,0,0.661,0.000331,0.146,0.225,146.04,110886,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,31,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,160,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,109,2016-09-16,2016,2016-09-16,42WVQWuf1teDysXiOupIZt,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"['rap', 'slap house']",[92],True,[19574893],Birds In The Trap Sing McKnight,0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92,19574893,"['Hip-hop', 'Edm']",Hip-hop,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,9,2018-03-16,2018,2018-03-16,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],?,0.592,0.457,9,0.0603,-6.081,0,0.661,0.000331,0.146,0.225,146.04,110886,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,5,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,74,2018-03-16,2018,2018-03-16,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],?,0.592,0.457,9,0.0603,-6.081,0,0.661,0.000331,0.146,0.225,146.04,110886,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9292,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,97,2015-08-28,2015,2015-08-28,0P3oVJBFOv3TDXlYRhGL7s,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,87,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40967589],Beauty Behind The Madness,0.585,0.564,0,0.0515,-7.063,0,0.0671,0.0,0.135,0.137,113.003,242253,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,100,40967589,"['R&B', 'Pop', 'Pop']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3361,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,4,2017-03-03,2017,2017-03-03,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91177982],÷ (Deluxe),0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,96,91177982,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,80,2017-08-25,2017,2017-08-25,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[33973036],17,0.872,0.391,0,0.242,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,33973036,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10426,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,75,2002-05-26,2002,2002-05-26,2cWBwpqMsDJC1ZUwz813lo,Eminem,'Till I Collapse,4xkOaSrkexMciUUogZKVTS,87,"['Eminem', 'Nate Dogg']",['7dGJo4pcD2V6oG8kP0tJRR'],"['detroit hip hop', 'hip hop', 'rap']",[93],True,[51446135],The Eminem Show,0.548,0.847,1,0.186,-3.237,1,0.0622,0.0,0.0816,0.1,171.447,297787,4,Eminem,7dGJo4pcD2V6oG8kP0tJRR,93,51446135,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,18,2018-12-10,2018,2018-12-10,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,87,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"['chicago rap', 'melodic rap']",[96],True,[21889473],Goodbye & Good Riddance,0.511,0.566,6,0.2,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,96,21889473,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,44,2019-11-07,2019,2019-11-07,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf,87,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],"['dance pop', 'pop']",[94],True,[14664252],Hot Pink,0.749,0.463,11,0.0842,-8.433,1,0.21,0.0382,0.338,0.189,90.035,226987,4,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,94,14664252,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,86,2015-08-28,2015,2015-08-28,0P3oVJBFOv3TDXlYRhGL7s,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,87,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],True,[40967589],Beauty Behind The Madness,0.585,0.564,0,0.0515,-7.063,0,0.0671,0.0,0.135,0.137,113.003,242253,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,100,40967589,"['R&B', 'Pop', 'Pop']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11088,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,15,2018-12-14,2018,2018-12-14,35s58BRTGAEWztPo9WqCIs,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,87,"['Post Malone', 'Swae Lee']",['0LyfQWJT6nXafLPZqxe9Of'],[],[0],False,[1448560],Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),0.76,0.479,2,0.0466,-5.574,1,0.556,0.0,0.0703,0.913,89.911,158040,4,Post Malone,0LyfQWJT6nXafLPZqxe9Of,0,1448560,[],Soundtrack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,4,2019-12-13,2019,2019-12-13,7xV2TzoaVc0ycW7fwBwAml,Harry Styles,Falling,1ZMiCix7XSAbfAJlEZWMCp,87,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],['pop'],[87],False,[18602679],Fine Line,0.567,0.267,4,0.0299,-6.502,1,0.839,1.46e-06,0.089,0.0592,110.011,240133,4,Harry Styles,6KImCVD70vtIoJWnq6nGn3,87,18602679,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,22,2018-12-10,2018,2018-12-10,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,87,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"['chicago rap', 'melodic rap']",[96],True,[21889473],Goodbye & Good Riddance,0.511,0.566,6,0.2,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,96,21889473,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,162,2002-05-26,2002,2002-05-26,2cWBwpqMsDJC1ZUwz813lo,Eminem,'Till I Collapse,4xkOaSrkexMciUUogZKVTS,87,"['Eminem', 'Nate Dogg']",['7dGJo4pcD2V6oG8kP0tJRR'],"['detroit hip hop', 'hip hop', 'rap']",[93],True,[51446135],The Eminem Show,0.548,0.847,1,0.186,-3.237,1,0.0622,0.0,0.0816,0.1,171.447,297787,4,Eminem,7dGJo4pcD2V6oG8kP0tJRR,93,51446135,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,17,2018-12-10,2018,2018-12-10,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,87,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"['chicago rap', 'melodic rap']",[96],True,[21889473],Goodbye & Good Riddance,0.511,0.566,6,0.2,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,96,21889473,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,18,2018-12-10,2018,2018-12-10,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,87,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"['chicago rap', 'melodic rap']",[96],True,[21889473],Goodbye & Good Riddance,0.511,0.566,6,0.2,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,96,21889473,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
